"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\PER730XD\Processor(_Total)\% Processor Time","\\PER730XD\Memory\Available MBytes","\\PER730XD\Memory\Pages/sec","\\PER730XD\PhysicalDisk(0 C:)\% Idle Time","\\PER730XD\PhysicalDisk(1 D:)\% Idle Time","\\PER730XD\PhysicalDisk(2 E:)\% Idle Time","\\PER730XD\PhysicalDisk(_Total)\% Idle Time","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(0 C:)\Disk Reads/sec","\\PER730XD\PhysicalDisk(1 D:)\Disk Reads/sec","\\PER730XD\PhysicalDisk(2 E:)\Disk Reads/sec","\\PER730XD\PhysicalDisk(_Total)\Disk Reads/sec","\\PER730XD\PhysicalDisk(0 C:)\Disk Writes/sec","\\PER730XD\PhysicalDisk(1 D:)\Disk Writes/sec","\\PER730XD\PhysicalDisk(2 E:)\Disk Writes/sec","\\PER730XD\PhysicalDisk(_Total)\Disk Writes/sec"
"06/18/2015 11:11:01.815","15.011591984928707","33553","0.099991689227626329","98.914191713706117","99.988106938838257","100.14409462517028","99.682131092571552","0.00044996447980396426","0","0","0.00044996447980396426","0.01200905200543469","0.0017898587085535469","0.00012998973861003412","0.013928900452598272","0.004500051413311397","0","0","0.004500051413311397","2.5872515171027161e-005","4.4528272875233759e-005","4.8134300450352799e-005","2.7469967902171481e-005","0.099991689227626329","0","0","0.099991689227626329","464.16142139464142","40.196659069505785","2.6997756091459109","507.05785607329312"
"06/18/2015 11:11:11.818","14.266407147919914","33553","4.0984398393751338","84.113614576115907","50.403593608388896","100.03648395294844","78.184564379022788","0.0049480948845075671","0","0","0.0049480948845075671","0.15794918640425062","577.95307650648351","0.0012395227589473501","578.11226521564663","0.0082499520355760209","0","0","0.0082499520355760209","0.00044161543296739102","0.18796345902722497","0.00049600832170311612","0.16830161801660626","0.59977168381099522","0","0","0.59977168381099522","357.66384744595678","3074.8294990043687","2.4990486825458134","3434.992395132871"
"06/18/2015 11:11:21.819","20.143018917237619","33453","2.8997724723498082","73.402209299708346","5.0526014002755328","99.832124243718411","59.428978647874466","0.003059758615642812","0","0","0.003059758615642812","0.26806885204826192","917.76276769525657","0.0032997396835363658","918.03413628698831","0.015300046805313362","0","0","0.015300046805313362","0.00095541695514944538","0.43306368313343119","0.0013750038577761319","0.38216223777883268","0.19998430843791781","0","0","0.19998430843791781","280.5779847383987","2119.233716516615","2.3998117012550138","2402.2115129562685"
"06/18/2015 11:11:31.820","14.581948151179169","33513","0","86.224183116082841","51.884897979965707","99.848106008738952","79.319062034955508","0","0","0","0","0.14118883761049852","519.64257705785781","0.0033897320077874642","519.78715562747607","0","0","0","0","0.0003861087843077409","0.4367089579800883","0.00084749830506738978","0.33328733087898099","0","0","0","0","365.67105836698221","1189.9058229606476","3.999683438523185","1559.5765647661528"
"06/18/2015 11:11:41.805","13.744087064063049","33484","0","98.896740015933432","99.945295831596042","100.12856776499265","99.656867870840713","0","0","0","0","0.012758931319523971","0.0022633583031494639","0.00030044579245346866","0.015322735415126902","0","0","0","0","2.7725800284942549e-005","4.8706186115245649e-005","8.107816360484839e-005","3.0023472276327391e-005","0","0","0","0","460.18166742668996","46.468834316862704","3.7054889433705176","510.35599068692318"
"06/18/2015 11:11:51.806","12.01378075228522","33468","0.49996117636468279","98.723207777210149","99.964109832810905","100.14609546868465","99.611137692901892","0.0011799068699507548","0","0","0.0011799068699507548","0.013228955838515665","0.0019698445201720228","0.00014998816143441799","0.015348788520122107","0.0058999441493571628","0","0","0.0058999441493571628","2.8160896172565666e-005","4.7584649584494759e-005","5.0005311997733543e-005","2.9852215967838653e-005","0.19998447054587312","0","0","0.19998447054587312","469.76352131225593","41.396785402995732","2.9997670581880969","514.16007377343976"
"06/18/2015 11:12:01.807","11.413242152796876","33411","0","98.507224824744583","99.982108412183024","100.14809531083712","99.545809849228604","0","0","0","0","0.016758677237605636","0.0019198484663605503","0.00012998973990982891","0.018808515443876014","0","0","0","0","3.6819011824239783e-005","4.8241185447244957e-005","4.6430456380148131e-005","3.7786296988868448e-005","0","0","0","0","455.16444135524119","39.796890962079523","2.7997812737141374","497.76111359103487"
"06/18/2015 11:12:11.808","10.509993341125657","33335","0.099992013441310007","98.85619629186472","99.996106307368095","100.15009415156769","99.667465250293148","0.0005699550077516881","0","0","0.0005699550077516881","0.012489014117225587","0.0016898666019304436","0.00010999131728541349","0.014288872036441443","0.0057002642345539267","0","0","0.0057002642345539267","2.717575863999659e-005","4.5800161127071275e-005","4.3997847894251567e-005","2.8637273018571127e-005","0.099992013441310007","0","0","0.099992013441310007","459.56329377626082","36.897052959843393","2.4998003360327501","498.96014707213692"
"06/18/2015 11:12:21.808","9.7873980891728944","33253","0","98.880191431282668","99.98610409735943","100.14609146315716","99.670795997240106","0","0","0","0","0.012768991632730764","0.0017698602341373101","0.00012998973471064991","0.014668841601578723","0","0","0","0","2.7257203596158053e-005","5.0283614909294001e-005","4.6430456380148131e-005","2.8963451939726775e-005","0","0","0","0","468.46312259872343","35.197229275293623","2.7997796014438112","506.46013147546086"
"06/18/2015 11:12:31.814","11.351016756928001","33162","0","84.663820845282331","48.870921010421206","100.0346185265157","77.856453460739743","0","0","0","0","0.15554699545681439","736.70410258973504","0.0012593279848074671","736.86090891317667","0","0","0","0","0.00043496370485707339","0.34654312646725366","0.00054782121553831038","0.29643123316241488","0","0","0","0","357.60915313583126","2125.8654799326805","2.2987732035003128","2485.7734062720124"
"06/18/2015 11:12:41.815","17.003614265015198","33496","0","72.841256466927589","4.1336740598003843","99.51915291479267","58.831361147173546","0","0","0","0","0.2737484149374822","611.12317293781382","0.006889456766333975","611.40381080951772","0","0","0","0","0.0010177323241318539","0.25910266237587742","0.0020264650177278672","0.23238523106889308","0","0","0","0","268.97895222664937","2358.6154368484035","3.3997339686639694","2630.9941230437166"
"06/18/2015 11:12:51.815","15.260595328604765","33496","0","77.143910259724109","21.820277507293575","99.768124304267431","66.244103690454679","0","0","0","0","0.23131174025122456","64.71001179166916","0.0039096913689633337","64.94523322328935","0","0","0","0","0.00075647479387138685","0.042069245266559717","0.0011500042152138878","0.035155810554720647","0","0","0","0","305.77592932911335","1538.1789146075052","3.3997323731817706","1847.3545763098004"
"06/18/2015 11:13:01.816","15.416835532497997","33496","0","98.82519577428971","99.944107413837528","100.1470913841934","99.638798524080556","0","0","0","0","0.013328947413022794","0.0025098018009517787","0.00013998894507300758","0.01597873815904758","0","0","0","0","2.9098449347013359e-005","6.0922174653788011e-005","5.3842028309452537e-005","3.1838976918126041e-005","0","0","0","0","458.06358945693637","41.196725356092074","2.5997933477145483","501.86010816074304"
"06/18/2015 11:13:11.817","15.109243671934792","33500","0","98.916187599503388","99.966104677052599","100.14809030382781","99.676793526847248","0","0","0","0","0.012718995453739064","0.0030097622889744169","0.00013998894367322869","0.015868746686386711","0","0","0","0","2.7449368233601157e-005","7.6785817578187216e-005","4.8286875949323734e-005","3.1394803617742343e-005","0","0","0","0","463.36302982416771","39.196872613524761","2.8997686372250464","505.45967107491754"
"06/18/2015 11:13:21.818","24.092906346902044","33493","0.099992162750950353","98.893194360169161","99.97710880680188","100.14709538976088","99.672466852191349","0.00077993843945897354","0","0","0.00077993843945897354","0.011919059228655082","0.0025497987443851059","0.00012998973990982891","0.014598847712950017","0.0077998900053802642","0","0","0.0077998900053802642","2.7301866500539403e-005","6.9672538579061143e-005","4.4814693522742261e-005","3.0665768614461443e-005","0.099992162750950353","0","0","0.099992162750950353","436.56578257064928","36.597131566847828","2.8997727197775602","476.06268685727463"
"06/18/2015 11:13:31.818","16.45679658393394","33477","0","98.874186961746275","99.436142556015227","100.12908779948208","99.479805105800551","0","0","0","0","0.012808987833781375","0.014258873263834692","0.00031997471559797345","0.027387835813214041","0","0","0","0","2.8203387350086215e-005","0.00010994606462912911","9.4117606901977913e-005","4.663712409377478e-005","0","0","0","0","454.16442259097164","129.68984062097979","3.3997336785761858","587.25399689052767"
"06/18/2015 11:13:41.819","15.450995079627528","33478","0","98.909209910627439","99.941128636708569","100.14011296470291","99.663484503960461","0","0","0","0","0.012529013214919192","0.0025697976027408082","0.00019998424924052983","0.015298795066900531","0","0","0","0","2.7080181515452789e-005","5.255588759660452e-005","6.4522983222881994e-005","2.9726062052972417e-005","0","0","0","0","462.66377652617848","48.896171757359255","3.0997573097712414","514.65970559330901"
"06/18/2015 11:13:51.821","13.191141160497233","33478","0","93.9595459326179","83.482046205803798","100.14266057243265","92.528083903665831","0","0","0","0","0.061781153556622226","225.31738680338361","0.0001699756611850749","225.37933793260143","0","0","0","0","0.0001438984885179211","0.14849080784406257","6.0708545526258676e-005","0.11560755461024023","0","0","0","0","429.33823027648879","1517.3816913544465","2.7995972165211191","1949.5195188474565"
"06/18/2015 11:14:01.809","12.638885582127058","33431","0","73.183172549951635","1.0602774434694409","99.761194282094962","58.0015484255741","0","0","0","0","0.27178745496148671","1121.7224536466024","0.004585524731907497","1121.9988266262958","0","0","0","0","0.00099874900727400708","0.41339051731350029","0.0015266695708432052","0.37542613735743324","0","0","0","0","272.1277025706807","2713.4676214387741","3.0036170261664537","2988.5989410356215"
"06/18/2015 11:14:11.809","10.666223968240107","33355","0","71.462365192504578","0.012998975030818819","99.714137540254953","57.063166569316003","0","0","0","0","0.28899721256978889","56.575788999037428","0.0049696081463976565","56.869755819753614","0","0","0","0","0.0011410185314573071","0.02870636732238796","0.0017138015676285724","0.025536206901486589","0","0","0","0","253.27964037807465","1970.8415759383543","2.8997669052365436","2227.0209832216651"
"06/18/2015 11:14:21.810","9.5579232108040415","33272","0","95.381467725493721","89.961895709095856","100.12409320035998","95.155819544930537","0","0","0","0","0.047846221583881521","4.67256100785721","0.00034997236268251893","4.7207572018037736","0","0","0","0","0.00010877473573690384","0.018154351269942474","0.00012499804190559737","0.0067435080954880624","0","0","0","0","439.86597432869536","257.38009045739074","2.7997834237789205","700.04584820986508"
"06/18/2015 11:14:31.811","10.18775018651028","33184","0.09999211582501534","98.856200245800608","99.966112673710043","100.1500981572554","99.657470025614984","0.00079993688497977512","0","0","0.00079993688497977512","0.012419020139311008","0.0024398074991883139","0.00012998974380921345","0.014988817382308535","0.0079999965866681226","0","0","0.0079999965866681226","2.7189153606533224e-005","6.2244327183916999e-005","4.8150102912746214e-005","3.0058127673828628e-005","0.09999211582501534","0","0","0.09999211582501534","456.7639850886701","39.196909403406018","2.6997871272754144","498.66068161935152"
"06/18/2015 11:14:41.812","12.062611933031175","33131","0","98.946182262139473","99.934104206426653","100.14408761563749","99.674791694708205","0","0","0","0","0.012129041684416515","0.0028797724691772102","0.00014998814943631303","0.015158802303030038","0","0","0","0","2.63409341104595e-005","5.8775485126541307e-005","4.6866646670230753e-005","2.9568894477105251e-005","0","0","0","0","460.46333976638283","48.996099128236175","3.1997452491909342","512.65918414380997"
"06/18/2015 11:14:51.813","10.314682512458495","33575","0","98.898209788014995","99.978124723115556","100.14611149079786","99.674148667309481","0","0","0","0","0.012589008363811183","0.0019498464105982371","0.00014998818543063362","0.014688842959840053","0","0","0","0","2.7316097407111955e-005","4.9999841914597365e-005","4.6879979997875198e-005","2.9198964550984691e-005","0","0","0","0","460.863858457155","38.996941809132231","3.1997490715185419","503.06054933780581"
"06/18/2015 11:15:01.813","12.028450467007524","33575","0","98.918166670381368","99.940085744609888","100.14706935357789","99.668440256216101","0","0","0","0","0.012459013370731171","0.0028297759100456834","0.00012998970611517274","0.015418778986892027","0","0","0","0","2.7420833370866966e-005","6.3170449237751186e-005","4.3335092621471593e-005","3.0705034025164507e-005","0","0","0","0","454.36244907996331","44.796297796616102","2.9997520845948284","502.15849896117425"
"06/18/2015 11:15:11.814","16.510481634466466","33573","0","98.355253540231175","89.939916332189668","100.06811863497632","96.121096502439457","0.0010799149458988609","0.070704431318989319","0","0.07178434626488818","0.017478623383622306","0.14495858306199805","0.00090992833404441068","0.16334713477966475","0.00098179836897815042","0.00033995206008199285","0","0.00034332858298866798","3.8249389953053862e-005","0.00021297188895668431","0.00015964811901797215","0.00014287207477677372","1.09991618348947","207.98415105982707","0","209.08406724331653","456.9651780497162","680.64813281934755","5.6995656780817994","1143.3128765471454"
"06/18/2015 11:15:21.815","29.063230935903729","33577","0","75.910992404061133","13.221953614590943","99.495125955731865","62.876023991461317","0","0.47691225716396807","0","0.47691225716396807","0.24432066446261444","204.9220024727243","0.0066994698039597143","205.17302260699088","0","0.016167796039593466","0","0.016167796039593466","0.00079589587757302491","0.054429570810499518","0.0015227241987891902","0.050333429827940535","0","29.497611245130425","0","29.497611245130425","306.97514075440813","3764.8951139039009","4.399643711138097","4076.2698983694472"
"06/18/2015 11:15:31.820","16.187776417811161","33527","0","70.640905478902397","0.0069962271445877374","99.648262681383812","56.765388129143602","0","0.2994585110087683","0","0.2994585110087683","0.2960703381487465","520.92531060774854","0.0048773697807983091","521.22625831567814","0","0.028809616425845709","0","0.028809616425845709","0.0011170059386948618","0.23969014946578152","0.00139428511939073","0.21345257857981403","0","10.394419945132837","0","10.394419945132837","265.05770860088734","2173.3332856433994","3.4981220969197051","2441.8891163412068"
"06/18/2015 11:15:41.806","17.57790616359587","33528","0.10014863225762674","92.209810774147499","73.507061692362342","99.943284852302511","88.55338577293746","0.0006008915367641816","0","0","0.0006008915367641816","0.081090312886326316","62.181417947995264","0.0024135810060027965","62.264921841887592","0.0060002107732434031","0","0","0.0060002107732434031","0.0001973433880562272","0.044956310175433889","0.00065135828064569223","0.034634583032170686","0.10014863225762674","0","0","0.10014863225762674","410.90983815304247","1383.1527601100829","3.7054993935321892","1797.7680976566576"
"06/18/2015 11:15:51.806","13.698214347870097","33531","0","98.903197526747107","99.976112884454551","100.14709939532871","99.67546960220308","0","0","0","0","0.012589006853249348","0.0019898430212840507","0.00013998895627123975","0.014718838830804638","0","0","0","0","2.7023034903598114e-005","5.2506996066672009e-005","4.5157830195024713e-005","2.9039330017987389e-005","0","0","0","0","465.86320800298267","37.89700704724843","3.0997551938382619","506.85997024406936"
"06/18/2015 11:16:01.807","12.492263361039747","33528","0","98.95018491439545","99.944106414475385","100.14509054074909","99.679794289846996","0","0","0","0","0.012089045207209534","0.003139752022385272","0.00012998973341085522","0.015358786963005662","0","0","0","0","2.6741824467173254e-005","7.4940556728624191e-005","4.8150102912746214e-005","3.0924085859478148e-005","0","0","0","0","452.06410491988026","41.896673293835399","2.6997856299130207","496.66056384362872"
"06/18/2015 11:16:11.808","12.12118975933989","33504","7.5994011269165798","98.397237441938202","100.00311075459256","100.14909923756115","99.516482144723611","0.0052195882266847966","0","0","0.0052195882266847966","0.013258954001118851","0.0016298714194437202","0.00012998974510900835","0.01501881516567158","0.0047454622176936962","0","0","0.0047454622176936962","2.8651742312853849e-005","4.2781993994818173e-005","4.6430456380148131e-005","2.9819387713829162e-005","1.0999133210010839","0","0","1.0999133210010839","462.7635317811833","38.096997754673907","2.7997793625482137","503.66030889840539"
"06/18/2015 11:16:21.809","11.257011583514787","33441","7.2994275694016739","98.5122165497704","99.987100019227483","100.14608745762996","99.548467675568958","0.0042396650240664486","0","0","0.0042396650240664486","0.013258952410170072","0.0018098570031981774","0.00013998893947389217","0.015208798352842142","0.0042399981909341054","0","0","0.0042399981909341054","2.8485464394716e-005","5.0842824749009002e-005","4.5157830195024713e-005","3.01665559508322e-005","0.99992158484954441","0","0","0.99992158484954441","465.4634977474629","35.597208420643781","3.0997569130335876","504.16046308114028"
"06/18/2015 11:16:31.809","11.27653228160298","33354","0","98.930194407661233","99.968112515922485","100.14509855172426","99.681135158435993","0","0","0","0","0.012279031184439548","0.0024198090770638195","0.00013998895487146064","0.014838829216374827","0","0","0","0","2.6853304381937022e-005","5.9312915869626488e-005","4.9996169144491647e-005","2.9626616759722772e-005","0","0","0","0","457.26419927689955","40.796805883440854","2.7997807959224117","500.86078595626282"
"06/18/2015 11:16:41.810","12.980497968515259","33260","0","78.112837678235564","26.731891121109459","99.711133788655417","68.185287862640521","0","0","0","0","0.22119255011972105","193.35456625826788","0.0044696473895174411","193.58022845577713","0","0","0","0","0.00069366564738291225","0.068095157939997222","0.0014419400299335442","0.061231457757299344","0","0","0","0","318.87443563481969","2839.4723577052287","3.099751490962499","3161.4465448310107"
"06/18/2015 11:16:51.811","11.784305864738098","33440","0.099992184080935381","70.867406435610036","0.019998421524589065","99.528144243574857","56.805183366876854","0.0012299029237622275","0","0","0.0012299029237622275","0.29260690453702487","67.731643941343705","0.0063195012017701439","68.030570347082502","0.012299941418691661","0","0","0.012299941418691661","0.0011211878128142725","0.029427834747393744","0.0021793094149889026","0.026517496214677836","0.099992184080935381","0","0","0.099992184080935381","260.97960045124131","2301.6200931749704","2.899773338347126","2565.4994669645589"
"06/18/2015 11:17:01.812","10.988476130155245","33429","0","80.514640953657477","36.827091396321521","99.857113285192739","72.399614878416912","0","0","0","0","0.19686445164560903","318.16940098071052","0.0030597583402862841","318.36932519069643","0","0","0","0","0.00059229843962454705","0.21887091072201623","0.00098709979389118474","0.17794359247658831","0","0","0","0","332.37393480398856","1453.6860000542677","3.0997569130335876","1789.1596917712898"
"06/18/2015 11:17:11.813","10.690642187612131","33428","0.099992081697090271","98.87019617541587","99.969109438192035","100.14609546868465","99.661800694071218","0","0","0","0","0.012908981094122241","0.0025098019013359276","0.00012998973990982891","0.015548772735367998","0","0","0","0","2.7456378473850756e-005","6.151945087588397e-005","4.4814693522742261e-005","3.0258698901258306e-005","0","0","0","0","470.16276813971848","40.796769332412836","2.8997703692156178","513.85930784134689"
"06/18/2015 11:17:21.813","19.210478716914871","33429","0","98.900193807702763","99.914113778999422","100.14909523191335","99.654467272898145","0","0","0","0","0.012589006349728815","0.003399731659180141","0.00012998973990982891","0.016118727748818784","0","0","0","0","2.8046311639425039e-005","7.0247463140696713e-005","4.6430456380148131e-005","3.2233496878248427e-005","0","0","0","0","448.86453133835295","48.396175800348146","2.7997787653093971","500.06048590401048"
"06/18/2015 11:17:31.814","12.155370576600388","33571","0","98.838198700976534","99.508145822050267","100.14309570545596","99.496479742853893","0","0","0","0","0.013218956627753371","0.014108886385597584","0.00016998658295900706","0.027497829596309965","0","0","0","0","2.8350857872895539e-005","0.0001166118290334984","4.5953133546482844e-005","4.6531409362616713e-005","0","0","0","0","466.26337533833589","120.99049628123235","3.6997093904178486","590.95358100998612"
"06/18/2015 11:17:41.815","12.619209830039235","33563","0","98.883186250622472","99.907105340535992","100.14408661427574","99.644793068451733","0","0","0","0","0.012798988623918938","0.0028197771812071412","0.00015998735779898673","0.015778753162925065","0","0","0","0","2.7216658598062932e-005","5.5402098169237065e-005","4.8484827797988622e-005","3.0085722149125886e-005","0","0","0","0","470.26276022141559","50.895969583818953","3.299738696003979","524.45846850123849"
"06/18/2015 11:17:51.816","10.011974956253699","33563","0","98.900205674790769","99.951122852008041","100.14710740646528","99.66614531108803","0","0","0","0","0.012609006284214741","0.0028697738331242115","0.00014998817943157898","0.015628768296770533","0","0","0","0","2.6755781780323966e-005","7.3969452975782544e-005","4.6866646670230753e-005","3.0450005840389222e-005","0","0","0","0","471.26288209454219","38.796944250516098","3.199747979424008","513.25957432448229"
"06/18/2015 11:18:01.817","10.036401425379438","33504","0.099992056101161755","90.428858833017955","67.000708954013902","100.08909596409173","85.839554250400852","0.00047996209739316884","0","0","0.00047996209739316884","0.097642289188422784","242.670266329068","0.00066994709427796483","242.76857856535071","0.0047999979520008734","0","0","0.0047999979520008734","0.00023992630549385084","0.15220409531379317","0.00024814606696385095","0.12113948207691846","0.099992056101161755","0","0","0.099992056101161755","406.96766833172836","1594.3733345330243","2.6997855147313676","2004.040788379484"
"06/18/2015 11:18:11.819","11.892665429063399","33421","0","70.904854029756706","0.80879301369193601","99.702484140258832","57.138711061065251","0","0","0","0","0.29317497066150833","1222.9205701676826","0.0046788026008383931","1223.2184239409451","0","0","0","0","0.0010925857235966089","0.50987184362428539","0.0017333404950092902","0.45821716353328318","0","0","0","0","268.33155902398141","2398.488238652883","2.6993115103008565","2669.5191091871652"
