"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\PER730XD\Processor(_Total)\% Processor Time","\\PER730XD\Memory\Available MBytes","\\PER730XD\Memory\Pages/sec","\\PER730XD\PhysicalDisk(0 C:)\% Idle Time","\\PER730XD\PhysicalDisk(1 D:)\% Idle Time","\\PER730XD\PhysicalDisk(2 E:)\% Idle Time","\\PER730XD\PhysicalDisk(_Total)\% Idle Time","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk Read Queue Length","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk Write Queue Length","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk sec/Read","\\PER730XD\PhysicalDisk(0 C:)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(1 D:)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(2 E:)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(_Total)\Avg. Disk sec/Write","\\PER730XD\PhysicalDisk(0 C:)\Disk Reads/sec","\\PER730XD\PhysicalDisk(1 D:)\Disk Reads/sec","\\PER730XD\PhysicalDisk(2 E:)\Disk Reads/sec","\\PER730XD\PhysicalDisk(_Total)\Disk Reads/sec","\\PER730XD\PhysicalDisk(0 C:)\Disk Writes/sec","\\PER730XD\PhysicalDisk(1 D:)\Disk Writes/sec","\\PER730XD\PhysicalDisk(2 E:)\Disk Writes/sec","\\PER730XD\PhysicalDisk(_Total)\Disk Writes/sec"
"06/18/2015 14:13:23.287"," ","72440"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"06/18/2015 14:13:33.273","17.689988585788065","72422","3.0046084142660341","21.204427294528706","7.1148805734145064","100.14214437713163","42.820484081691603","0.63522779769340565","1.5289550143214166","0","2.1641828120148223","0.23108023445225337","0.057111617641655517","0.00016022898163536528","0.28835208107554428","5.5243766175168644e-005","0.0052394302473868296","0","0.00018355387868324418","3.8974750069532977e-005","0.0015167552570779876","5.7142881523819926e-005","4.830478711621886e-005","11499.838244761819","291.8476306390408","0","11791.685875400861","5929.5947055540182","37.657758792134295","2.8043011866482987","5970.0567655328014"
"06/18/2015 14:13:43.274","18.443407959527413","72407","1.9998795165404932","31.66570613624749","5.5575974076437902","100.1377460216782","45.787016188547305","0.077954352986669639","1.3934390592745463","0","1.4713934122612158","0.6888301011474729","4.2923690607852363","0.00019998551304943469","4.9813991474457593","0.19490002982401272","0.0047142760754749777","0","0.0049712838508108393","3.0315618795237754e-005","0.014218880484299904","5.7136786283124056e-005","0.00021632550228918305","0.39997590330809862","295.58219254468491","0","295.98216844799299","22722.231091029775","301.88181302178748","3.499789153945863","23027.612693205509"
"06/18/2015 14:13:53.275","14.452225171383237","72405","0.29997309680134365","8.5551133480526076","0","99.960640079262191","36.171918142403719","0","3.1415544093010199","0","3.1415544093010199","1.7313905586824982","488.14787835388739","0.001969795850358069","489.88123870842026","0","0.24545937472933321","0","0.24545937472933321","0.0018942894389416072","0.17152641064320165","0.0009380981780330004","0.13021794863783515","0","12.798852130190662","0","12.798852130190662","914.01802595369406","2845.9447603866142","2.0998116776094053","3762.0625980179175"
"06/18/2015 14:14:03.288","15.994328702633354","72393","0.59921886115514611","69.50853649716484","0","99.805669711453476","56.438068403310815","0.00059921152152728316","5.9375669930964641","0","5.9381662046179917","0.47613347500557918","426.35762305812273","0.0035553216943952129","426.8373118548227","0.0060002158934254479","0.23781519949448512","0","0.23689163382276776","0.0016763713481631676","0.18790433538378404","0.0015478360227288769","0.16703754642053667","0.099869810192524361","24.967452548131089","0","25.067322358323615","284.02974018753929","2269.0420875741534","2.2970056344280603","2555.3688333961209"
"06/18/2015 14:14:13.275","14.472992462812616","72354","0","75.964449618863028","0","99.823685175684602","58.59604559905646","0","6.7638449552616304","0","6.7638449552616304","0.25030769281913107","1459.003499020778","0.003354391435091164","1459.2571611050323","0","0.49306496482693968","0","0.49306496482693968","0.00079840310015374602","0.74178762409672494","0.0016749873813279494","0.6393554268661128","0","13.718136335097286","0","13.718136335097286","313.51448806707742","1966.9003797833284","2.002647640160188","2282.4175154905661"
"06/18/2015 14:14:23.282","16.902768324269623","72316","0","72.123233571836863","0","99.768624485818307","57.297286019218397","0","8.6765218265087736","0","8.6765218265087736","0.28262930550533188","37.149146054599214","0.0044167074329428896","37.43619206753749","0","0.20575805657367444","0","0.20575805657367444","0.00098072112116870478","0.022674335210692693","0.0015241422594960998","0.019402403022087799","0","42.169089481966701","0","42.169089481966701","288.18875371088149","1638.3990311524315","2.8978758174811241","1929.4856606807941"
"06/18/2015 14:14:33.283","20.239800288784359","72143","72.69597089678993","96.304449371353769","18.295755522709346","100.14618805628841","71.582130983450512","0.024258349947036604","5.2329840524247544","0","5.2572424023717907","0.021478539029775194","0.12692136680862967","0.00010999251830890463","0.14850989835671377","0.0015257848019449118","0.016048267413549221","0","0.01537309936230797","4.5364372752157016e-005","0.003384799310847706","4.5831130665726864e-005","0.00028928710434073445","15.899118806863273","326.08192722755433","0","341.9810460344176","473.47375817923017","37.497921714300176","2.399866989715211","513.37154688324563"
"06/18/2015 14:14:43.284","19.65425081841078","72077","31.198159058244826","97.307958796101516","8.6113768807689084","100.1397538874087","68.686362854783823","0.015828854624079403","2.2976237439458882","0","2.3134525985699677","0.017288748986123363","0.025638144823840546","0.00018998625259476225","0.04311688006255867","0.0026383371256905068","0.0055355095006594333","0","0.005494229438323138","3.6561622704721904e-005","0.00047306332607159477","4.9998617823971675e-005","8.12206034994811e-005","5.9996459727393896","415.07550721402009","0","421.07515318675945","472.87209675140952","54.196801953745819","3.7997757827349465","530.8686744878903"
"06/18/2015 14:14:53.284","16.33905835929945","72064","46.197240483657716","97.006984454884233","23.354311016227307","100.14575745882057","73.502351309953269","0.018558657837865165","1.0975906222461991","0","1.1161492800840642","0.019138615895298451","0.035427437887691961","0.0001199913222275765","0.05468604510521799","0.0017676157383096993","0.0050747573509286785","0","0.0049216489429370581","3.9602681908524376e-005","0.00069744071752221278","4.4452364645354595e-005","0.0001018814940407241","10.499372837194935","216.28708044621567","0","226.78645328341059","483.27113259202974","50.796965726619305","2.6998387295644117","536.76793704821341"
